Date,Campaign,Channel,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,CVR,ROI
2025-11-25,Campaign_006,LinkedIn,51592,3955,94,2867.19,9912.82,7.67,0.72,2.38,245.73
2025-11-24,Campaign_002,Google Ads,12137,3640,55,4779.76,8353.74,29.99,1.31,1.51,74.77
2025-11-23,Campaign_004,LinkedIn,65183,1600,109,2944.79,437.07,2.45,1.84,6.81,-85.16
2025-11-22,Campaign_007,Twitter,82660,3552,117,1249.02,7302.14,4.3,0.35,3.29,484.63
2025-11-21,Campaign_004,Google Ads,73237,4400,159,2122.28,1342.28,6.01,0.48,3.61,-36.75
2025-11-20,Campaign_004,Facebook,54992,4521,158,4735.49,3139.13,8.22,1.05,3.49,-33.71
2025-11-19,Campaign_008,Twitter,91615,1589,98,719.03,7316.33,1.73,0.45,6.17,917.53
2025-11-18,Campaign_010,LinkedIn,12287,4466,4,2573.79,7337.54,36.35,0.58,0.09,185.09
2025-11-17,Campaign_004,LinkedIn,10396,4608,191,908.54,4729.25,44.32,0.2,4.14,420.53
2025-11-16,Campaign_004,LinkedIn,91873,3803,95,4660.75,6140.93,4.14,1.23,2.5,31.76
2025-11-15,Campaign_006,LinkedIn,59436,566,149,2976.58,5113.6,0.95,5.26,26.33,71.79
2025-11-14,Campaign_004,LinkedIn,17583,2589,164,505.12,6992.36,14.72,0.2,6.33,1284.3
2025-11-13,Campaign_003,Twitter,2622,1216,86,4846.63,9553.11,46.38,3.99,7.07,97.11
2025-11-12,Campaign_007,LinkedIn,2917,2653,142,1705.38,7520.22,90.95,0.64,5.35,340.97
2025-11-11,Campaign_007,LinkedIn,96343,2447,116,1626.98,5084.12,2.54,0.66,4.74,212.49
2025-11-10,Campaign_001,Facebook,93634,183,87,629.47,8213.74,0.2,3.44,47.54,1204.87
2025-11-09,Campaign_001,Google Ads,18826,1171,69,1139.32,7128.72,6.22,0.97,5.89,525.7
2025-11-08,Campaign_008,Facebook,92551,3639,122,3329.75,2750.15,3.93,0.92,3.35,-17.41
2025-11-07,Campaign_010,Instagram,6719,481,62,4084.83,4055.35,7.16,8.49,12.89,-0.72
2025-11-06,Campaign_009,Facebook,91225,26,158,4319.98,3832.94,0.03,166.15,607.69,-11.27
2025-11-05,Campaign_010,Twitter,59530,3232,55,2453.14,4954.88,5.43,0.76,1.7,101.98
2025-11-04,Campaign_006,LinkedIn,35321,1912,143,2759.67,7953.17,5.41,1.44,7.48,188.19
2025-11-03,Campaign_002,LinkedIn,94010,4295,138,1965.13,5685.32,4.57,0.46,3.21,189.31
2025-11-02,Campaign_004,Facebook,20188,3758,13,4962.21,461.72,18.62,1.32,0.35,-90.7
2025-11-01,Campaign_006,Instagram,92541,374,173,165.99,3105.72,0.4,0.44,46.26,1771.03
2025-10-31,Campaign_009,Instagram,12178,4420,81,2105.08,429.82,36.29,0.48,1.83,-79.58
2025-10-30,Campaign_003,Facebook,97122,415,144,114.05,4713.62,0.43,0.27,34.7,4032.94
2025-10-29,Campaign_008,Facebook,19357,2207,67,2913.82,4337.08,11.4,1.32,3.04,48.85
2025-10-28,Campaign_010,Instagram,5605,2172,8,130.99,1518.76,38.75,0.06,0.37,1059.45
2025-10-27,Campaign_009,Facebook,47586,3685,182,1325.74,4413.83,7.74,0.36,4.94,232.93
2025-10-26,Campaign_002,LinkedIn,60026,2755,131,1147.82,9277.88,4.59,0.42,4.75,708.3
2025-10-25,Campaign_008,Google Ads,63780,3187,88,240.09,8084.46,5.0,0.08,2.76,3267.26
2025-10-24,Campaign_006,LinkedIn,64174,4332,113,4962.21,4531.39,6.75,1.15,2.61,-8.68
2025-10-23,Campaign_002,Google Ads,76714,4141,96,4353.03,373.17,5.4,1.05,2.32,-91.43
2025-10-22,Campaign_004,Google Ads,43885,2535,124,2691.35,9730.54,5.78,1.06,4.89,261.55
2025-10-21,Campaign_002,LinkedIn,81418,4814,153,3611.8,7291.23,5.91,0.75,3.18,101.87
2025-10-20,Campaign_005,LinkedIn,74627,4906,191,3332.68,2614.07,6.57,0.68,3.89,-21.56
2025-10-19,Campaign_009,Google Ads,86229,1341,173,4600.04,5798.4,1.56,3.43,12.9,26.05
2025-10-18,Campaign_002,Google Ads,95004,3701,15,1378.63,1729.0,3.9,0.37,0.41,25.41
2025-10-17,Campaign_010,Facebook,43159,3881,118,2795.63,5266.27,8.99,0.72,3.04,88.38
2025-10-16,Campaign_003,Instagram,47832,2884,151,2888.1,2241.87,6.03,1.0,5.24,-22.38
2025-10-15,Campaign_004,Google Ads,75562,4406,120,1295.65,4883.32,5.83,0.29,2.72,276.9
2025-10-14,Campaign_006,Facebook,50405,2122,182,582.08,5387.34,4.21,0.27,8.58,825.53
2025-10-13,Campaign_009,Instagram,79936,624,151,1459.62,1894.7,0.78,2.34,24.2,29.81
2025-10-12,Campaign_010,Twitter,46459,3135,147,4957.29,7784.55,6.75,1.58,4.69,57.03
2025-10-11,Campaign_008,Twitter,62622,3234,80,1095.17,6225.05,5.16,0.34,2.47,468.41
2025-10-10,Campaign_004,LinkedIn,81756,4082,129,3885.13,9995.13,4.99,0.95,3.16,157.27
2025-10-09,Campaign_003,LinkedIn,59245,422,156,741.31,6692.21,0.71,1.76,36.97,802.75
2025-10-08,Campaign_003,Facebook,83980,1205,110,1658.84,9128.69,1.43,1.38,9.13,450.31
2025-10-07,Campaign_007,Twitter,99501,3054,84,1754.23,3266.41,3.07,0.57,2.75,86.2
2025-10-06,Campaign_008,LinkedIn,61636,1440,34,765.15,2454.29,2.34,0.53,2.36,220.76
2025-10-05,Campaign_010,LinkedIn,14518,2823,137,1740.54,6015.64,19.44,0.62,4.85,245.62
2025-10-04,Campaign_002,Facebook,6814,4231,54,1700.25,5940.04,62.09,0.4,1.28,249.36
2025-10-03,Campaign_005,Twitter,16029,1238,138,4382.7,7832.0,7.72,3.54,11.15,78.7
2025-10-02,Campaign_004,LinkedIn,33344,1090,189,1425.5,229.87,3.27,1.31,17.34,-83.87
2025-10-01,Campaign_001,LinkedIn,44023,3371,22,1795.75,7675.24,7.66,0.53,0.65,327.41
2025-09-30,Campaign_007,Twitter,86704,1299,48,3870.5,6731.19,1.5,2.98,3.7,73.91
2025-09-29,Campaign_005,Instagram,46065,1797,57,1588.33,4646.79,3.9,0.88,3.17,192.56
2025-09-28,Campaign_003,Instagram,66720,4416,45,3155.53,9936.12,6.62,0.71,1.02,214.88
2025-09-27,Campaign_005,LinkedIn,65442,1198,66,3523.18,2045.68,1.83,2.94,5.51,-41.94
2025-09-26,Campaign_010,Google Ads,7611,901,72,2443.53,6720.51,11.84,2.71,7.99,175.03
2025-09-25,Campaign_002,Facebook,35512,411,180,4666.3,5163.26,1.16,11.35,43.8,10.65
2025-09-24,Campaign_002,Twitter,24610,1456,11,1221.28,7584.65,5.92,0.84,0.76,521.04
2025-09-23,Campaign_001,Instagram,78304,941,133,4149.18,7907.1,1.2,4.41,14.13,90.57
2025-09-22,Campaign_006,Instagram,60186,1275,14,1576.96,2109.01,2.12,1.24,1.1,33.74
2025-09-21,Campaign_008,Google Ads,88401,1110,59,4885.87,7234.04,1.26,4.4,5.32,48.06
2025-09-20,Campaign_009,LinkedIn,75106,4557,5,2910.76,3099.98,6.07,0.64,0.11,6.5
2025-09-19,Campaign_004,Google Ads,25028,406,65,4573.0,4177.28,1.62,11.26,16.01,-8.65
2025-09-18,Campaign_002,Google Ads,10965,3462,63,1795.63,341.03,31.57,0.52,1.82,-81.01
2025-09-17,Campaign_008,Google Ads,59794,4455,197,3293.98,7368.82,7.45,0.74,4.42,123.71
2025-09-16,Campaign_006,Instagram,90389,881,68,3420.38,7050.14,0.97,3.88,7.72,106.12
2025-09-15,Campaign_010,Facebook,8634,4153,108,1396.62,3183.83,48.1,0.34,2.6,127.97
2025-09-14,Campaign_008,Instagram,1014,2105,55,3868.3,8919.75,207.59,1.84,2.61,130.59
2025-09-13,Campaign_009,Instagram,92122,4598,78,1590.43,8512.77,4.99,0.35,1.7,435.25
2025-09-12,Campaign_009,Twitter,87282,2892,89,3390.54,9523.0,3.31,1.17,3.08,180.87
2025-09-11,Campaign_004,LinkedIn,54828,4241,6,1836.49,5244.54,7.74,0.43,0.14,185.57
2025-09-10,Campaign_008,Instagram,48707,2883,27,2750.89,4333.78,5.92,0.95,0.94,57.54
2025-09-09,Campaign_003,LinkedIn,36397,1219,175,4057.97,3749.79,3.35,3.33,14.36,-7.59
2025-09-08,Campaign_006,Google Ads,61967,2367,90,2520.62,2534.51,3.82,1.06,3.8,0.55
2025-09-07,Campaign_003,Facebook,7245,4065,140,1312.22,1847.54,56.11,0.32,3.44,40.79
2025-09-06,Campaign_010,LinkedIn,36301,1765,133,3963.51,2323.82,4.86,2.25,7.54,-41.37
2025-09-05,Campaign_003,Google Ads,23148,1314,81,4987.1,241.72,5.68,3.8,6.16,-95.15
2025-12-03,Campaign_006,Facebook,92706,2229,116,2605.46,4449.32,2.4,1.17,5.2,70.77
2025-12-02,Campaign_006,Google Ads,41546,3574,108,630.97,1853.68,8.6,0.18,3.02,193.78
2025-12-01,Campaign_003,Twitter,86623,4161,99,581.22,6392.61,4.8,0.14,2.38,999.86
2025-11-30,Campaign_007,Facebook,9686,1785,54,4885.06,1770.3,18.43,2.74,3.03,-63.76
2025-11-29,Campaign_008,Google Ads,85376,4439,69,360.48,664.13,5.2,0.08,1.55,84.23
2025-11-28,Campaign_002,Google Ads,25845,2754,63,2640.57,7672.45,10.66,0.96,2.29,190.56
2025-11-27,Campaign_004,LinkedIn,26564,4444,39,4453.81,6019.91,16.73,1.0,0.88,35.16
2025-11-26,Campaign_002,Facebook,56707,1777,85,691.68,6895.69,3.13,0.39,4.78,896.95
2025-11-25,Campaign_005,Google Ads,47113,1425,0,3739.81,2437.33,3.02,2.62,0.0,-34.83
2025-11-24,Campaign_004,Google Ads,16636,2608,78,2055.66,889.6,15.68,0.79,2.99,-56.72
2025-11-23,Campaign_005,Google Ads,81791,1989,111,1873.06,9246.22,2.43,0.94,5.58,393.64
2025-11-22,Campaign_008,Facebook,53169,3776,195,4424.56,424.63,7.1,1.17,5.16,-90.4
2025-11-21,Campaign_006,Google Ads,43620,1539,104,220.21,7762.22,3.53,0.14,6.76,3424.92
2025-11-20,Campaign_002,Twitter,39476,921,173,769.56,1828.56,2.33,0.84,18.78,137.61
2025-11-19,Campaign_008,Facebook,37471,2835,159,4459.82,4910.76,7.57,1.57,5.61,10.11
2025-11-18,Campaign_003,Facebook,31079,1390,194,1768.21,9941.23,4.47,1.27,13.96,462.22
2025-11-17,Campaign_002,LinkedIn,14934,3967,119,2621.63,8106.37,26.56,0.66,3.0,209.21
2025-11-16,Campaign_006,Google Ads,14636,2536,115,2860.19,7184.31,17.33,1.13,4.53,151.18
2025-11-15,Campaign_003,LinkedIn,97653,4385,119,4768.82,3672.46,4.49,1.09,2.71,-22.99
2025-11-14,Campaign_009,Facebook,96190,1431,96,1812.58,3475.11,1.49,1.27,6.71,91.72
2025-11-13,Campaign_001,Instagram,94741,2178,170,2222.76,6711.93,2.3,1.02,7.81,201.96
2025-11-12,Campaign_004,LinkedIn,25274,2394,15,225.58,8384.9,9.47,0.09,0.63,3617.04
2025-11-11,Campaign_006,Facebook,78136,1106,64,2224.58,6184.83,1.42,2.01,5.79,178.02
2025-11-10,Campaign_005,Instagram,53963,4530,8,3745.25,2005.46,8.39,0.83,0.18,-46.45
2025-11-09,Campaign_003,Twitter,76431,2603,181,3452.07,9518.03,3.41,1.33,6.95,175.72
2025-11-08,Campaign_001,Facebook,46829,4132,152,914.95,9472.08,8.82,0.22,3.68,935.26
2025-11-07,Campaign_006,Google Ads,18973,1410,195,3900.75,3509.53,7.43,2.77,13.83,-10.03
2025-11-06,Campaign_005,LinkedIn,8971,2225,34,937.91,4642.73,24.8,0.42,1.53,395.01
2025-11-05,Campaign_006,Twitter,11349,83,95,3386.92,8273.79,0.73,40.81,114.46,144.29
2025-11-04,Campaign_005,Google Ads,3500,225,41,4759.63,4808.61,6.43,21.15,18.22,1.03
2025-11-03,Campaign_005,Google Ads,49886,2035,145,2632.95,8940.03,4.08,1.29,7.13,239.54
2025-11-02,Campaign_001,LinkedIn,41679,2788,191,2323.24,1308.1,6.69,0.83,6.85,-43.7
2025-11-01,Campaign_002,Twitter,40035,3158,74,2074.8,1268.22,7.89,0.66,2.34,-38.88
2025-10-31,Campaign_007,Facebook,83328,3884,31,124.24,3784.8,4.66,0.03,0.8,2946.36
2025-10-30,Campaign_001,LinkedIn,26095,404,4,2440.58,4104.67,1.55,6.04,0.99,68.18
2025-10-29,Campaign_008,LinkedIn,3225,1191,34,4436.05,3228.95,36.93,3.72,2.85,-27.21
2025-10-28,Campaign_002,Google Ads,70332,3807,104,3364.59,451.6,5.41,0.88,2.73,-86.58
2025-10-27,Campaign_006,Twitter,53450,3977,114,4018.56,5268.49,7.44,1.01,2.87,31.1
2025-10-26,Campaign_001,Instagram,84628,3149,156,4144.78,8919.06,3.72,1.32,4.95,115.19
2025-10-25,Campaign_005,Twitter,87962,2063,133,1328.67,9816.25,2.35,0.64,6.45,638.8
2025-10-24,Campaign_004,Instagram,11755,1918,13,850.55,3884.51,16.32,0.44,0.68,356.71
2025-10-23,Campaign_005,Twitter,48401,3515,97,4745.75,6617.07,7.26,1.35,2.76,39.43
2025-10-22,Campaign_002,Facebook,54617,3426,180,532.3,7273.64,6.27,0.16,5.25,1266.46
2025-10-21,Campaign_005,LinkedIn,45536,3179,199,4308.55,9624.39,6.98,1.36,6.26,123.38
2025-10-20,Campaign_006,LinkedIn,70453,2119,89,1144.98,4394.2,3.01,0.54,4.2,283.78
2025-10-19,Campaign_008,LinkedIn,21268,1574,70,549.59,2349.77,7.4,0.35,4.45,327.55
2025-10-18,Campaign_004,Instagram,42815,4349,115,1636.52,5802.63,10.16,0.38,2.64,254.57
2025-10-17,Campaign_010,Twitter,30741,3614,95,595.03,2637.35,11.76,0.16,2.63,343.23
2025-10-16,Campaign_009,Google Ads,58943,2858,121,1160.72,750.95,4.85,0.41,4.23,-35.3
2025-10-15,Campaign_009,LinkedIn,68363,2878,118,1339.32,4653.62,4.21,0.47,4.1,247.46
2025-10-14,Campaign_008,LinkedIn,77255,3141,2,734.78,7924.25,4.07,0.23,0.06,978.45
2025-10-13,Campaign_008,LinkedIn,51488,3147,78,4932.18,3643.98,6.11,1.57,2.48,-26.12
2025-10-12,Campaign_006,Twitter,90140,1059,97,2012.96,646.77,1.17,1.9,9.16,-67.87
2025-10-11,Campaign_006,Facebook,57176,4019,128,4125.79,4516.73,7.03,1.03,3.18,9.48
2025-10-10,Campaign_007,Facebook,82553,3701,165,761.99,4416.36,4.48,0.21,4.46,479.58
2025-10-09,Campaign_006,Instagram,16569,933,164,2936.11,7172.9,5.63,3.15,17.58,144.3
2025-10-08,Campaign_002,Google Ads,99265,1925,131,2177.47,6518.83,1.94,1.13,6.81,199.38
2025-10-07,Campaign_009,Twitter,24835,4154,87,2600.2,4778.07,16.73,0.63,2.09,83.76
2025-10-06,Campaign_003,Google Ads,91286,3676,21,2122.04,6066.94,4.03,0.58,0.57,185.9
2025-10-05,Campaign_001,LinkedIn,26378,3852,182,3498.34,870.97,14.6,0.91,4.72,-75.1
2025-10-04,Campaign_008,Facebook,51123,1386,40,1989.56,4781.01,2.71,1.44,2.89,140.3
2025-10-03,Campaign_004,Twitter,69831,1690,137,4759.56,7411.19,2.42,2.82,8.11,55.71
2025-10-02,Campaign_008,Twitter,84979,1968,101,1455.74,7406.89,2.32,0.74,5.13,408.81
2025-10-01,Campaign_002,Twitter,71745,1585,143,810.42,9802.05,2.21,0.51,9.02,1109.5
2025-09-30,Campaign_001,Instagram,44828,4413,74,3778.1,1988.67,9.84,0.86,1.68,-47.36
2025-09-29,Campaign_008,Twitter,54219,3503,51,2020.76,7370.09,6.46,0.58,1.46,264.72
2025-09-28,Campaign_004,Instagram,3319,3033,92,3533.26,9916.85,91.38,1.16,3.03,180.67
2025-09-27,Campaign_010,Twitter,89372,3069,47,3369.81,2008.79,3.43,1.1,1.53,-40.39
2025-09-26,Campaign_005,LinkedIn,23857,4812,183,2264.06,4650.72,20.17,0.47,3.8,105.42
2025-09-25,Campaign_003,Instagram,64472,4651,79,1584.81,5261.19,7.21,0.34,1.7,231.98
2025-09-24,Campaign_005,Twitter,2840,2988,85,366.87,8297.36,105.21,0.12,2.84,2161.66
2025-09-23,Campaign_009,Twitter,39100,4037,179,4935.67,4332.06,10.32,1.22,4.43,-12.23
2025-09-22,Campaign_010,Twitter,42778,1298,110,4861.38,4903.97,3.03,3.75,8.47,0.88
2025-09-21,Campaign_004,Google Ads,16187,2682,118,2536.99,7036.33,16.57,0.95,4.4,177.35
2025-09-20,Campaign_010,Twitter,88040,3406,74,3970.05,5942.16,3.87,1.17,2.17,49.67
2025-09-19,Campaign_008,Instagram,16046,1621,145,3032.99,2234.95,10.1,1.87,8.95,-26.31
2025-09-18,Campaign_009,Google Ads,32057,394,147,3482.17,3178.61,1.23,8.84,37.31,-8.72
2025-09-17,Campaign_005,Twitter,5622,1971,50,2013.61,677.36,35.06,1.02,2.54,-66.36
2025-09-16,Campaign_008,LinkedIn,72591,1105,171,3924.57,7186.24,1.52,3.55,15.48,83.11
2025-09-15,Campaign_009,Google Ads,79715,2134,35,2534.14,6308.56,2.68,1.19,1.64,148.94
2025-09-14,Campaign_007,Instagram,16275,3833,166,2625.34,7057.2,23.55,0.68,4.33,168.81
2025-09-13,Campaign_003,Instagram,91147,938,37,515.84,1776.62,1.03,0.55,3.94,244.41
2025-09-12,Campaign_001,Instagram,94729,1745,136,957.92,7132.91,1.84,0.55,7.79,644.62
2025-09-11,Campaign_003,Instagram,25786,2137,8,4703.44,4857.28,8.29,2.2,0.37,3.27
2025-09-10,Campaign_004,LinkedIn,97143,3798,68,487.93,7001.67,3.91,0.13,1.79,1334.97
2025-09-09,Campaign_001,Facebook,74511,1854,40,4220.23,3973.2,2.49,2.28,2.16,-5.85
2025-09-08,Campaign_007,Google Ads,68286,4679,115,2804.83,8613.52,6.85,0.6,2.46,207.1
2025-09-07,Campaign_003,Google Ads,34764,2256,93,1093.21,693.53,6.49,0.48,4.12,-36.56
2025-09-06,Campaign_007,Google Ads,66963,1687,56,1645.01,7872.55,2.52,0.98,3.32,378.57
2025-09-05,Campaign_010,Facebook,83724,3009,148,2653.93,827.65,3.59,0.88,4.92,-68.81
2025-12-03,Campaign_003,Instagram,49269,1174,126,166.52,2526.19,2.38,0.14,10.73,1417.05
2025-12-02,Campaign_003,Twitter,37996,842,50,3723.15,3672.33,2.22,4.42,5.94,-1.36
2025-12-01,Campaign_003,LinkedIn,46317,505,165,1018.3,5363.04,1.09,2.02,32.67,426.67
2025-11-30,Campaign_010,Instagram,48695,2248,199,3898.96,2284.7,4.62,1.73,8.85,-41.4
2025-11-29,Campaign_002,LinkedIn,45483,367,151,4284.42,952.34,0.81,11.67,41.14,-77.77
2025-11-28,Campaign_007,Twitter,83887,4118,69,4902.15,9697.44,4.91,1.19,1.68,97.82
2025-11-27,Campaign_004,Facebook,79583,3661,128,922.5,4167.44,4.6,0.25,3.5,351.76
2025-11-26,Campaign_006,Twitter,14088,2868,58,363.53,5525.93,20.36,0.13,2.02,1420.08
2025-11-25,Campaign_007,Google Ads,70433,3086,119,4366.56,9158.27,4.38,1.41,3.86,109.74
2025-11-24,Campaign_009,LinkedIn,79785,2825,168,3140.11,6048.68,3.54,1.11,5.95,92.63
2025-11-23,Campaign_001,Google Ads,49114,2478,75,326.47,749.83,5.05,0.13,3.03,129.68
2025-11-22,Campaign_009,Twitter,18998,2456,31,847.9,6271.71,12.93,0.35,1.26,639.68
2025-11-21,Campaign_008,LinkedIn,71763,2822,99,1588.71,1663.18,3.93,0.56,3.51,4.69
2025-11-20,Campaign_009,Google Ads,95554,1733,38,3490.28,6833.89,1.81,2.01,2.19,95.8
2025-11-19,Campaign_009,Google Ads,73418,1692,107,378.04,2211.85,2.3,0.22,6.32,485.08
2025-11-18,Campaign_010,Google Ads,35814,446,153,1363.89,9922.37,1.25,3.06,34.3,627.51
2025-11-17,Campaign_006,Google Ads,54367,2518,75,963.87,2167.99,4.63,0.38,2.98,124.93
2025-11-16,Campaign_009,Facebook,2069,4427,46,4724.21,1959.8,213.97,1.07,1.04,-58.52
2025-11-15,Campaign_003,Facebook,43692,3481,100,4719.54,9133.29,7.97,1.36,2.87,93.52
2025-11-14,Campaign_008,Twitter,25098,3914,77,2515.69,6883.32,15.59,0.64,1.97,173.62
2025-11-13,Campaign_006,Facebook,22278,912,69,296.63,4491.46,4.09,0.33,7.57,1414.16
2025-11-12,Campaign_002,Instagram,69262,4946,111,557.88,4214.45,7.14,0.11,2.24,655.44
2025-11-11,Campaign_003,Google Ads,25909,3908,131,1336.23,7813.28,15.08,0.34,3.35,484.73
2025-11-10,Campaign_009,Instagram,23187,425,157,4789.49,8381.23,1.83,11.27,36.94,74.99
2025-11-09,Campaign_005,LinkedIn,48640,218,35,1385.52,1278.99,0.45,6.36,16.06,-7.69
2025-11-08,Campaign_008,Twitter,74090,565,161,321.25,6479.76,0.76,0.57,28.5,1917.05
2025-11-07,Campaign_010,Instagram,74798,4150,118,312.35,829.57,5.55,0.08,2.84,165.59
2025-11-06,Campaign_003,Twitter,29158,3994,156,1251.41,2961.94,13.7,0.31,3.91,136.69
2025-11-05,Campaign_010,Facebook,53301,605,127,4677.98,1663.66,1.14,7.73,20.99,-64.44
2025-11-04,Campaign_009,Instagram,33811,34,54,3094.64,732.7,0.1,91.02,158.82,-76.32
2025-11-03,Campaign_010,Twitter,18691,511,69,3275.75,3288.53,2.73,6.41,13.5,0.39
2025-11-02,Campaign_001,Twitter,80705,345,65,4789.43,8564.12,0.43,13.88,18.84,78.81
2025-11-01,Campaign_001,Facebook,76769,3004,24,4860.72,1816.14,3.91,1.62,0.8,-62.64
2025-10-31,Campaign_006,Twitter,59149,4855,5,2166.43,5492.17,8.21,0.45,0.1,153.51
2025-10-30,Campaign_007,Facebook,68089,4450,125,4183.19,9385.63,6.54,0.94,2.81,124.37
2025-10-29,Campaign_004,Facebook,4159,3510,9,4981.95,4231.69,84.4,1.42,0.26,-15.06
2025-10-28,Campaign_001,Facebook,61026,2635,87,2597.66,9429.03,4.32,0.99,3.3,262.98
2025-10-27,Campaign_006,Instagram,53103,1674,100,1384.4,3172.41,3.15,0.83,5.97,129.15
2025-10-26,Campaign_003,LinkedIn,68101,2913,199,281.63,2675.31,4.28,0.1,6.83,849.94
2025-10-25,Campaign_006,LinkedIn,33529,3289,138,3790.17,1742.7,9.81,1.15,4.2,-54.02
2025-10-24,Campaign_002,Facebook,88757,4994,58,1207.66,1163.31,5.63,0.24,1.16,-3.67
2025-10-23,Campaign_006,Facebook,86284,2414,136,4435.55,4889.65,2.8,1.84,5.63,10.24
2025-10-22,Campaign_010,LinkedIn,62763,4718,25,673.23,5319.51,7.52,0.14,0.53,690.15
2025-10-21,Campaign_003,Google Ads,70682,4908,142,189.83,4951.18,6.94,0.04,2.89,2508.22
2025-10-20,Campaign_007,Instagram,94169,1787,94,2957.74,5973.1,1.9,1.66,5.26,101.95
2025-10-19,Campaign_003,Twitter,23223,2441,35,2143.61,3046.9,10.51,0.88,1.43,42.14
2025-10-18,Campaign_008,Facebook,39105,2003,144,1457.2,328.43,5.12,0.73,7.19,-77.46
2025-10-17,Campaign_006,Instagram,96687,1453,109,1874.02,7437.58,1.5,1.29,7.5,296.88
2025-10-16,Campaign_004,Google Ads,60791,1437,23,1715.34,4113.26,2.36,1.19,1.6,139.79
2025-10-15,Campaign_001,Instagram,67780,2530,112,1919.09,8970.13,3.73,0.76,4.43,367.42
2025-10-14,Campaign_008,Instagram,87177,4697,186,3028.43,8540.84,5.39,0.64,3.96,182.02
2025-10-13,Campaign_009,LinkedIn,68369,4447,118,3874.37,5524.92,6.5,0.87,2.65,42.6
2025-10-12,Campaign_006,LinkedIn,15565,14,104,4529.48,8813.79,0.09,323.53,742.86,94.59
2025-10-11,Campaign_005,Facebook,51301,263,175,1504.03,1760.58,0.51,5.72,66.54,17.06
2025-10-10,Campaign_003,Instagram,27249,4994,36,79.6,8796.22,18.33,0.02,0.72,10950.53
2025-10-09,Campaign_006,LinkedIn,85405,1918,150,286.72,2040.54,2.25,0.15,7.82,611.68
2025-10-08,Campaign_004,Google Ads,61793,1663,87,2920.45,3224.33,2.69,1.76,5.23,10.41
2025-10-07,Campaign_009,LinkedIn,86243,402,57,3508.16,3595.5,0.47,8.73,14.18,2.49
2025-10-06,Campaign_006,Facebook,78986,1548,112,1066.28,6741.28,1.96,0.69,7.24,532.22
2025-10-05,Campaign_002,Instagram,50638,2449,125,2243.99,3917.45,4.84,0.92,5.1,74.58
2025-10-04,Campaign_004,Instagram,60335,29,1,2704.23,1023.96,0.05,93.25,3.45,-62.13
2025-10-03,Campaign_002,Instagram,15377,598,90,2628.62,2618.44,3.89,4.4,15.05,-0.39
2025-10-02,Campaign_003,Google Ads,82628,1065,64,1184.93,8860.49,1.29,1.11,6.01,647.76
2025-10-01,Campaign_004,Google Ads,16241,2372,46,4055.45,7978.2,14.61,1.71,1.94,96.73
2025-09-30,Campaign_007,Instagram,67576,1540,101,4036.82,5199.81,2.28,2.62,6.56,28.81
2025-09-29,Campaign_008,Facebook,18491,607,129,1457.31,7042.97,3.28,2.4,21.25,383.29
2025-09-28,Campaign_004,Twitter,47125,2109,139,3343.41,164.91,4.48,1.59,6.59,-95.07
2025-09-27,Campaign_002,Twitter,54884,3766,35,391.9,407.62,6.86,0.1,0.93,4.01
2025-09-26,Campaign_001,LinkedIn,16915,2438,176,1966.97,9426.28,14.41,0.81,7.22,379.23
2025-09-25,Campaign_005,LinkedIn,82853,3779,106,2563.43,5640.12,4.56,0.68,2.8,120.02
2025-09-24,Campaign_005,Instagram,30975,1213,164,4737.97,1566.16,3.92,3.91,13.52,-66.94
2025-09-23,Campaign_007,LinkedIn,42095,1025,62,4609.74,6189.39,2.43,4.5,6.05,34.27
2025-09-22,Campaign_010,Twitter,64662,4074,104,3399.84,284.63,6.3,0.83,2.55,-91.63
2025-09-21,Campaign_006,Facebook,58888,2680,169,4231.21,2438.91,4.55,1.58,6.31,-42.36
2025-09-20,Campaign_009,Facebook,81580,1035,17,3306.92,4829.91,1.27,3.2,1.64,46.05
2025-09-19,Campaign_006,Facebook,41566,3520,126,4767.27,6369.08,8.47,1.35,3.58,33.6
2025-09-18,Campaign_008,Twitter,87172,2581,158,4877.66,3707.49,2.96,1.89,6.12,-23.99
2025-09-17,Campaign_004,Google Ads,4371,707,24,2835.18,6142.14,16.17,4.01,3.39,116.64
2025-09-16,Campaign_003,Twitter,85974,4879,38,2291.88,8065.6,5.67,0.47,0.78,251.92
2025-09-15,Campaign_007,Facebook,21500,4372,51,707.57,7637.77,20.33,0.16,1.17,979.44
2025-09-14,Campaign_009,LinkedIn,41966,3221,49,566.87,5649.19,7.68,0.18,1.52,896.56
2025-09-13,Campaign_002,Facebook,61611,1944,159,1168.11,5285.9,3.16,0.6,8.18,352.52
2025-09-12,Campaign_008,Instagram,24368,3085,140,2233.37,9862.14,12.66,0.72,4.54,341.58
2025-09-11,Campaign_010,Twitter,4471,1763,130,4209.81,7173.04,39.43,2.39,7.37,70.39
2025-09-10,Campaign_001,LinkedIn,28616,65,68,4029.44,4865.79,0.23,61.99,104.62,20.76
2025-09-09,Campaign_003,Instagram,2145,1198,80,4238.31,9122.9,55.85,3.54,6.68,115.25
2025-09-08,Campaign_001,Google Ads,31854,1232,48,274.45,5027.48,3.87,0.22,3.9,1731.84
2025-09-07,Campaign_010,Twitter,36294,1786,35,3907.68,3606.98,4.92,2.19,1.96,-7.7
